,Schl,Opp,PTS,OPP,Year,Date,neutral
5535,Elizabeth City State,Virginia Union,70,59,2007,01/27/2008,"4,567"
5536,Elizabeth City State,Virginia Union,70,59,2007,01/27/2008,"4,567"
5537,Emporia State,Missouri Western,76,72,2007,01/27/2008,"2,096"
5538,Emporia State,Missouri Western,76,72,2007,01/27/2008,"2,096"
5539,Princeton,Dominican (NY),60,46,2007,01/27/2008,"2,039"
5540,Princeton,Dominican (NY),60,46,2007,01/27/2008,"2,039"
5541,Rockhurst,St. Mary (KS),81,44,2007,01/28/2008,390
5542,Rockhurst,St. Mary (KS),81,44,2007,01/28/2008,390
5543,Rockhurst,St. Mary (KS),81,44,2007,01/28/2008,390
5544,Oakland City,Alabama Huntsville,53,70,2007,01/28/2008,633
5545,Oakland City,Alabama Huntsville,53,70,2007,01/28/2008,633
5546,New Haven,Queens (NY),73,56,2007,01/28/2008,146
5547,New Haven,Queens (NY),73,56,2007,01/28/2008,146
5548,Augusta,North Georgia,71,75,2007,01/28/2008,805
5549,Augusta,North Georgia,71,75,2007,01/28/2008,805
5550,Valdosta State,Montevallo,70,69,2007,01/28/2008,"1,053"
5551,Valdosta State,Montevallo,70,69,2007,01/28/2008,"1,053"
5552,West Alabama,West Florida,54,66,2007,01/28/2008,292
5553,West Alabama,West Florida,54,66,2007,01/28/2008,292
5554,Mars Hill,Chowan,87,76,2007,01/28/2008,403
5555,Mars Hill,Chowan,87,76,2007,01/28/2008,403
5556,Anderson (SC),Coker,72,69,2007,01/28/2008,150
5557,Anderson (SC),Coker,72,69,2007,01/28/2008,150
5558,Lees-McRae,Erskine,74,69,2007,01/28/2008,214
5559,Lees-McRae,Erskine,74,69,2007,01/28/2008,214
5560,Limestone,Queens (NC),72,71,2007,01/28/2008,177
5561,Limestone,Queens (NC),72,71,2007,01/28/2008,177
5562,Pfeiffer,Mount Olive,111,110,2007,01/28/2008,500
5563,Pfeiffer,Mount Olive,111,110,2007,01/28/2008,500
5564,Concord,Charleston (WV),97,104,2007,01/28/2008,307
5565,Concord,Charleston (WV),97,104,2007,01/28/2008,307
5566,Fairmont State,Shepherd,72,63,2007,01/28/2008,725
5567,Fairmont State,Shepherd,72,63,2007,01/28/2008,725
5568,Glenville State,Davis & Elkins,77,67,2007,01/28/2008,350
5569,Glenville State,Davis & Elkins,77,67,2007,01/28/2008,350
5570,Ohio Valley,West Liberty,96,109,2007,01/28/2008,350
5571,Ohio Valley,West Liberty,96,109,2007,01/28/2008,350
5572,Pittsburgh-Johnstown,Salem West Virginia,93,82,2007,01/28/2008,125
5573,Pittsburgh-Johnstown,Salem West Virginia,93,82,2007,01/28/2008,125
5574,West Virginia Wesleyan,Alderson-Broaddus,52,58,2007,01/28/2008,203
5575,West Virginia Wesleyan,Alderson-Broaddus,52,58,2007,01/28/2008,203
5576,West Virginia State,Bluefield State,86,70,2007,01/28/2008,325
5577,West Virginia State,Bluefield State,86,70,2007,01/28/2008,325
5578,Wheeling Jesuit,Seton Hill,53,60,2007,01/28/2008,312
5579,Wheeling Jesuit,Seton Hill,53,60,2007,01/28/2008,312
5580,Texas-Permian Basin,Dallas Baptist,85,72,2007,01/28/2008,161
5581,Texas-Permian Basin,Dallas Baptist,85,72,2007,01/28/2008,161
5582,Washington Adventist,University of the Sciences (Pa.),83,94,2007,01/28/2008,139
5583,Washington Adventist,University of the Sciences (Pa.),83,94,2007,01/28/2008,139
5584,Hillsdale,Tiffin,87,62,2007,01/29/2008,249
5585,Hillsdale,Tiffin,87,62,2007,01/29/2008,249
5586,Hillsdale,Tiffin,87,62,2007,01/29/2008,249
5587,North Greenville,Point U.,82,69,2007,01/29/2008,313
5588,North Greenville,Point U.,82,69,2007,01/29/2008,313
5589,Saint Paul's,Livingstone,65,84,2007,01/29/2008,707
5590,Saint Paul's,Livingstone,65,84,2007,01/29/2008,707
5591,Virginia State,St. Augustine's,58,65,2007,01/29/2008,"2,846"
5592,Virginia State,St. Augustine's,58,65,2007,01/29/2008,"2,846"
5593,Virginia Union,Shaw,70,63,2007,01/29/2008,965
5594,Virginia Union,Shaw,70,63,2007,01/29/2008,965
5595,Abilene Christian,Tarleton State,85,86,2007,01/29/2008,"3,100"
5596,Abilene Christian,Tarleton State,85,86,2007,01/29/2008,"3,100"
5597,Rhema,East Central,60,78,2007,01/29/2008,150
5598,Rhema,East Central,60,78,2007,01/29/2008,150
5599,Southwest Baptist,Missouri Western,76,56,2007,01/29/2008,824
5600,Southwest Baptist,Missouri Western,76,56,2007,01/29/2008,824
5601,Regis (CO),Colorado-Colorado Springs,79,63,2007,01/29/2008,178
5602,Regis (CO),Colorado-Colorado Springs,79,63,2007,01/29/2008,178
5603,West Georgia,North Alabama,88,101,2007,01/29/2008,606
5604,West Georgia,North Alabama,88,101,2007,01/29/2008,606
5605,Albany State (GA),LeMoyne-Owen,94,91,2007,01/29/2008,793
5606,Albany State (GA),LeMoyne-Owen,94,91,2007,01/29/2008,793
5607,Clark Atlanta,Claflin,60,66,2007,01/29/2008,432
5608,Clark Atlanta,Claflin,60,66,2007,01/29/2008,432
5609,Fort Valley State,Miles,80,70,2007,01/29/2008,894
5610,Fort Valley State,Miles,80,70,2007,01/29/2008,894
5611,Kentucky State,Tuskegee,77,70,2007,01/29/2008,750
5612,Kentucky State,Tuskegee,77,70,2007,01/29/2008,750
5613,Lane,Stillman,45,44,2007,01/29/2008,"1,328"
5614,Lane,Stillman,45,44,2007,01/29/2008,"1,328"
5615,New Mexico Highlands,Western New Mexico,79,87,2007,01/29/2008,149
5616,New Mexico Highlands,Western New Mexico,79,87,2007,01/29/2008,149
5617,UC San Diego,Grand Canyon,62,52,2007,01/29/2008,119
5618,UC San Diego,Grand Canyon,62,52,2007,01/29/2008,119
5619,Bloomfield,Post,81,86,2007,01/29/2008,200
5620,Bloomfield,Post,81,86,2007,01/29/2008,200
5621,Chestnut Hill,Holy Family,66,89,2007,01/29/2008,323
5622,Chestnut Hill,Holy Family,66,89,2007,01/29/2008,323
5623,Jefferson (PA),Goldey-Beacom,64,55,2007,01/29/2008,565
5624,Jefferson (PA),Goldey-Beacom,64,55,2007,01/29/2008,565
5625,Palm Beach Atlantic,Florida Southern,81,75,2007,01/29/2008,185
5626,Palm Beach Atlantic,Florida Southern,81,75,2007,01/29/2008,185
5627,Elizabeth City State,Bowie State,77,67,2007,01/29/2008,"3,189"
5628,Elizabeth City State,Bowie State,77,67,2007,01/29/2008,"3,189"
5629,Cheyney,Millersville,72,42,2007,01/30/2008,"1,500"
5630,Cheyney,Millersville,72,42,2007,01/30/2008,"1,500"
5631,Cheyney,Millersville,72,42,2007,01/30/2008,"1,500"
5632,North Carolina-Pembroke,South Carolina-Aiken,38,47,2007,01/30/2008,489
5633,North Carolina-Pembroke,South Carolina-Aiken,38,47,2007,01/30/2008,489
5634,Indiana (PA),Shippensburg,74,63,2007,01/30/2008,475
5635,Indiana (PA),Shippensburg,74,63,2007,01/30/2008,475
5636,Mansfield,East Stroudsburg State,83,81,2007,01/30/2008,479
5637,Mansfield,East Stroudsburg State,83,81,2007,01/30/2008,479
5638,Slippery Rock,California (PA),64,77,2007,01/30/2008,225
5639,Slippery Rock,California (PA),64,77,2007,01/30/2008,225
5640,West Chester,Bloomsburg,71,59,2007,01/30/2008,402
5641,West Chester,Bloomsburg,71,59,2007,01/30/2008,402
5642,Chaminade,Hawaii Pacific,80,72,2007,01/30/2008,237
5643,Chaminade,Hawaii Pacific,80,72,2007,01/30/2008,237
5644,Angelo State,Midwestern State,78,70,2007,01/30/2008,"1,400"
5645,Angelo State,Midwestern State,78,70,2007,01/30/2008,"1,400"
5646,Cameron,Southeastern Oklahoma State,71,55,2007,01/30/2008,750
5647,Cameron,Southeastern Oklahoma State,71,55,2007,01/30/2008,750
5648,Central Oklahoma,Northeastern State,87,77,2007,01/30/2008,"1,000"
5649,Central Oklahoma,Northeastern State,87,77,2007,01/30/2008,"1,000"
5650,Southwestern Oklahoma State,Texas A&M-Commerce,85,78,2007,01/30/2008,800
5651,Southwestern Oklahoma State,Texas A&M-Commerce,85,78,2007,01/30/2008,800
5652,Texas A&M-Kingsville,West Texas A&M,57,60,2007,01/30/2008,"1,962"
5653,Texas A&M-Kingsville,West Texas A&M,57,60,2007,01/30/2008,"1,962"
5654,Central Missouri,Truman State,61,50,2007,01/30/2008,"2,500"
5655,Central Missouri,Truman State,61,50,2007,01/30/2008,"2,500"
5656,Fort Hays State,Pittsburg State,85,78,2007,01/30/2008,"1,465"
5657,Fort Hays State,Pittsburg State,85,78,2007,01/30/2008,"1,465"
5658,Northwest Missouri State,Emporia State,62,65,2007,01/30/2008,"1,206"
5659,Northwest Missouri State,Emporia State,62,65,2007,01/30/2008,"1,206"
5660,Washburn,Missouri Southern State,74,82,2007,01/30/2008,"1,983"
5661,Washburn,Missouri Southern State,74,82,2007,01/30/2008,"1,983"
5662,Adelphi,New York Tech,63,31,2007,01/30/2008,347
5663,Adelphi,New York Tech,63,31,2007,01/30/2008,347
5664,Bridgeport,LIU Post,75,88,2007,01/30/2008,497
5665,Bridgeport,LIU Post,75,88,2007,01/30/2008,497
5666,St. Thomas Aquinas,Concordia (NY),63,62,2007,01/30/2008,180
5667,St. Thomas Aquinas,Concordia (NY),63,62,2007,01/30/2008,180
5668,Clayton State,Armstrong State,70,61,2007,01/30/2008,783
5669,Clayton State,Armstrong State,70,61,2007,01/30/2008,783
5670,Columbus State,Georgia College,80,78,2007,01/30/2008,704
5671,Columbus State,Georgia College,80,78,2007,01/30/2008,704
5672,Georgia Southwestern,North Georgia,63,73,2007,01/30/2008,300
5673,Georgia Southwestern,North Georgia,63,73,2007,01/30/2008,300
5674,Lander,Francis Marion,76,57,2007,01/30/2008,425
5675,Lander,Francis Marion,76,57,2007,01/30/2008,425
5676,Assumption,American International,59,70,2007,01/30/2008,512
5677,Assumption,American International,59,70,2007,01/30/2008,512
5678,Bryant,Saint Anselm,86,73,2007,01/30/2008,415
5679,Bryant,Saint Anselm,86,73,2007,01/30/2008,415
5680,Merrimack,Bentley,61,76,2007,01/30/2008,"1,500"
5681,Merrimack,Bentley,61,76,2007,01/30/2008,"1,500"
5682,Pace,Franklin Pierce,64,65,2007,01/30/2008,524
5683,Pace,Franklin Pierce,64,65,2007,01/30/2008,524
5684,Saint Michael's,Le Moyne,72,76,2007,01/30/2008,375
5685,Saint Michael's,Le Moyne,72,76,2007,01/30/2008,375
5686,Southern Connecticut State,Saint Rose,82,84,2007,01/30/2008,278
5687,Southern Connecticut State,Saint Rose,82,84,2007,01/30/2008,278
5688,Southern New Hampshire,Massachusetts-Lowell,67,47,2007,01/30/2008,413
5689,Southern New Hampshire,Massachusetts-Lowell,67,47,2007,01/30/2008,413
5690,Carson-Newman,Catawba,129,123,2007,01/30/2008,350
5691,Carson-Newman,Catawba,129,123,2007,01/30/2008,350
5692,Newberry,Brevard,65,54,2007,01/30/2008,417
5693,Newberry,Brevard,65,54,2007,01/30/2008,417
5694,Tusculum,Mars Hill,61,62,2007,01/30/2008,431
5695,Tusculum,Mars Hill,61,62,2007,01/30/2008,431
5696,Wingate,Lenoir-Rhyne,68,72,2007,01/30/2008,"1,005"
5697,Wingate,Lenoir-Rhyne,68,72,2007,01/30/2008,"1,005"
5698,District of Columbia,Kutztown,81,79,2007,01/30/2008,183
5699,District of Columbia,Kutztown,81,79,2007,01/30/2008,183
5700,Caldwell,Dominican (NY),49,45,2007,01/30/2008,344
5701,Caldwell,Dominican (NY),49,45,2007,01/30/2008,344
5702,Lynn,Tampa,74,79,2007,01/30/2008,412
5703,Lynn,Tampa,74,79,2007,01/30/2008,412
5704,Nova Southeastern,Barry,69,42,2007,01/30/2008,435
5705,Nova Southeastern,Barry,69,42,2007,01/30/2008,435
5706,Rollins,Eckerd,83,75,2007,01/30/2008,"1,283"
5707,Rollins,Eckerd,83,75,2007,01/30/2008,"1,283"
5708,Saint Leo,Florida Tech,82,80,2007,01/30/2008,276
5709,Saint Leo,Florida Tech,82,80,2007,01/30/2008,276
5710,North Greenville,Lincoln Memorial,76,90,2007,01/30/2008,372
5711,North Greenville,Lincoln Memorial,76,90,2007,01/30/2008,372
5712,Dowling,Molloy,74,65,2007,01/30/2008,132
5713,Dowling,Molloy,74,65,2007,01/30/2008,132
5714,Edinboro,Clarion,94,68,2007,01/30/2008,659
5715,Edinboro,Clarion,94,68,2007,01/30/2008,659
5716,North Dakota,Minnesota State,56,75,2007,01/31/2008,"2,012"
5717,North Dakota,Minnesota State,56,75,2007,01/31/2008,"2,012"
5718,North Dakota,Minnesota State,56,75,2007,01/31/2008,"2,012"
5719,Bellarmine,Wisconsin-Parkside,70,67,2007,01/31/2008,607
5720,Bellarmine,Wisconsin-Parkside,70,67,2007,01/31/2008,607
5721,Drury,Southern Indiana,61,56,2007,01/31/2008,"1,155"
5722,Drury,Southern Indiana,61,56,2007,01/31/2008,"1,155"
5723,Northern Kentucky,Lewis,74,68,2007,01/31/2008,929
5724,Northern Kentucky,Lewis,74,68,2007,01/31/2008,929
5725,Quincy,Missouri-St. Louis,70,58,2007,01/31/2008,458
5726,Quincy,Missouri-St. Louis,70,58,2007,01/31/2008,458
5727,Rockhurst,Kentucky Wesleyan,71,77,2007,01/31/2008,460
5728,Rockhurst,Kentucky Wesleyan,71,77,2007,01/31/2008,460
5729,Southern Illinois-Edwardsville,Missouri S&T,81,62,2007,01/31/2008,522
5730,Southern Illinois-Edwardsville,Missouri S&T,81,62,2007,01/31/2008,522
5731,Ashland,Ferris State,93,82,2007,01/31/2008,"1,352"
5732,Ashland,Ferris State,93,82,2007,01/31/2008,"1,352"
5733,Gannon,Saginaw Valley,74,62,2007,01/31/2008,"1,352"
5734,Gannon,Saginaw Valley,74,62,2007,01/31/2008,"1,352"
5735,Hillsdale,Grand Valley State,50,66,2007,01/31/2008,597
5736,Hillsdale,Grand Valley State,50,66,2007,01/31/2008,597
5737,Lake Superior State,Northern Michigan,58,49,2007,01/31/2008,267
5738,Lake Superior State,Northern Michigan,58,49,2007,01/31/2008,267
5739,Mercyhurst,Northwood (MI),74,68,2007,01/31/2008,198
5740,Mercyhurst,Northwood (MI),74,68,2007,01/31/2008,198
5741,Wayne State (MI),Findlay,61,71,2007,01/31/2008,768
5742,Wayne State (MI),Findlay,61,71,2007,01/31/2008,768
5743,Fayetteville State,Elizabeth City State,63,75,2007,01/31/2008,"1,237"
5744,Fayetteville State,Elizabeth City State,63,75,2007,01/31/2008,"1,237"
5745,Livingstone,Virginia Union,59,55,2007,01/31/2008,739
5746,Livingstone,Virginia Union,59,55,2007,01/31/2008,739
5747,Saint Paul's,Johnson C. Smith,74,81,2007,01/31/2008,909
5748,Saint Paul's,Johnson C. Smith,74,81,2007,01/31/2008,909
5749,Alaska-Anchorage,Seattle Pacific,83,71,2007,01/31/2008,"1,098"
5750,Alaska-Anchorage,Seattle Pacific,83,71,2007,01/31/2008,"1,098"
5751,Alaska-Fairbanks,Northwest Nazarene,63,76,2007,01/31/2008,176
5752,Alaska-Fairbanks,Northwest Nazarene,63,76,2007,01/31/2008,176
5753,Central Washington,Seattle,76,83,2007,01/31/2008,586
5754,Central Washington,Seattle,76,83,2007,01/31/2008,586
5755,Western Washington,Montana State-Billings,116,66,2007,01/31/2008,952
5756,Western Washington,Montana State-Billings,116,66,2007,01/31/2008,952
5757,Mercy,New Haven,70,69,2007,01/31/2008,165
5758,Mercy,New Haven,70,69,2007,01/31/2008,165
5759,Kentucky State,Stillman,72,57,2007,01/31/2008,750
5760,Kentucky State,Stillman,72,57,2007,01/31/2008,750
5761,Chadron State,Metro State Denver,52,74,2007,01/31/2008,487
5762,Chadron State,Metro State Denver,52,74,2007,01/31/2008,487
5763,Nebraska-Kearney,Colorado Christian,71,67,2007,01/31/2008,"1,095"
5764,Nebraska-Kearney,Colorado Christian,71,67,2007,01/31/2008,"1,095"
5765,Texas A&M-International,Newman,86,77,2007,01/31/2008,259
5766,Texas A&M-International,Newman,86,77,2007,01/31/2008,259
5767,Christian Brothers,Arkansas-Monticello,66,54,2007,01/31/2008,565
5768,Christian Brothers,Arkansas-Monticello,66,54,2007,01/31/2008,565
5769,Delta State,Arkansas Tech,88,84,2007,01/31/2008,"1,910"
5770,Delta State,Arkansas Tech,88,84,2007,01/31/2008,"1,910"
5771,Ouachita Baptist,Henderson State,75,44,2007,01/31/2008,"2,500"
5772,Ouachita Baptist,Henderson State,75,44,2007,01/31/2008,"2,500"
5773,Southern Arkansas,Harding,66,69,2007,01/31/2008,921
5774,Southern Arkansas,Harding,66,69,2007,01/31/2008,921
5775,Albany State (GA),Miles,42,43,2007,01/31/2008,735
5776,Albany State (GA),Miles,42,43,2007,01/31/2008,735
5777,Benedict,Claflin,62,55,2007,01/31/2008,"1,900"
5778,Benedict,Claflin,62,55,2007,01/31/2008,"1,900"
5779,Fort Valley State,LeMoyne-Owen,88,87,2007,01/31/2008,724
5780,Fort Valley State,LeMoyne-Owen,88,87,2007,01/31/2008,724
5781,Lane,Tuskegee,71,73,2007,01/31/2008,"1,120"
5782,Lane,Tuskegee,71,73,2007,01/31/2008,"1,120"
5783,Morehouse,Clark Atlanta,58,60,2007,01/31/2008,"5,645"
5784,Morehouse,Clark Atlanta,58,60,2007,01/31/2008,"5,645"
5785,New Mexico Highlands,Western Colorado,81,79,2007,01/31/2008,114
5786,New Mexico Highlands,Western Colorado,81,79,2007,01/31/2008,114
5787,Chicago State,Stanislaus State,70,81,2007,01/31/2008,942
5788,Chicago State,Stanislaus State,70,81,2007,01/31/2008,942
5789,Barton,Coker,70,51,2007,01/31/2008,817
5790,Barton,Coker,70,51,2007,01/31/2008,817
5791,Erskine,Belmont Abbey,60,66,2007,01/31/2008,299
5792,Erskine,Belmont Abbey,60,66,2007,01/31/2008,299
5793,Lees-McRae,Anderson (SC),64,66,2007,01/31/2008,324
5794,Lees-McRae,Anderson (SC),64,66,2007,01/31/2008,324
5795,Incarnate Word,Lincoln (MO),92,65,2007,01/31/2008,493
5796,Incarnate Word,Lincoln (MO),92,65,2007,01/31/2008,493
5797,St. Edward's,Oklahoma Panhandle State,77,67,2007,01/31/2008,488
5798,St. Edward's,Oklahoma Panhandle State,77,67,2007,01/31/2008,488
5799,St. Mary's (TX),Texas-Permian Basin,80,67,2007,01/31/2008,600
5800,St. Mary's (TX),Texas-Permian Basin,80,67,2007,01/31/2008,600
5801,Chestnut Hill,Felician,67,68,2007,01/31/2008,73
5802,Chestnut Hill,Felician,67,68,2007,01/31/2008,73
5803,Post,Alliance,70,56,2007,01/31/2008,195
5804,Post,Alliance,70,56,2007,01/31/2008,195
5805,University of the Sciences (Pa.),Wilmington (DE),94,68,2007,01/31/2008,465
5806,University of the Sciences (Pa.),Wilmington (DE),94,68,2007,01/31/2008,465
5807,Mount Olive,St. Andrews,70,55,2007,01/31/2008,425
5808,Mount Olive,St. Andrews,70,55,2007,01/31/2008,425
5809,Pfeiffer,Limestone,97,73,2007,01/31/2008,350
5810,Pfeiffer,Limestone,97,73,2007,01/31/2008,350
5811,Alderson-Broaddus,Shepherd,94,79,2007,01/31/2008,692
5812,Alderson-Broaddus,Shepherd,94,79,2007,01/31/2008,692
5813,Bluefield State,West Liberty,74,91,2007,01/31/2008,521
5814,Bluefield State,West Liberty,74,91,2007,01/31/2008,521
5815,Charleston (WV),Seton Hill,75,59,2007,01/31/2008,182
5816,Charleston (WV),Seton Hill,75,59,2007,01/31/2008,182
5817,Concord,Wheeling Jesuit,96,89,2007,01/31/2008,307
5818,Concord,Wheeling Jesuit,96,89,2007,01/31/2008,307
5819,Davis & Elkins,Pittsburgh-Johnstown,85,75,2007,01/31/2008,200
5820,Davis & Elkins,Pittsburgh-Johnstown,85,75,2007,01/31/2008,200
5821,Glenville State,Fairmont State,79,69,2007,01/31/2008,350
5822,Glenville State,Fairmont State,79,69,2007,01/31/2008,350
5823,West Virginia State,Ohio Valley,114,83,2007,01/31/2008,328
5824,West Virginia State,Ohio Valley,114,83,2007,01/31/2008,328
5825,South Dakota,Minnesota-Duluth,71,61,2007,01/31/2008,"4,210"
5826,South Dakota,Minnesota-Duluth,71,61,2007,01/31/2008,"4,210"
5827,Notre Dame de Namur,Utah Tech,72,74,2007,02/01/2008,310
5828,Notre Dame de Namur,Utah Tech,72,74,2007,02/01/2008,310
5829,Notre Dame de Namur,Utah Tech,72,74,2007,02/01/2008,310
5830,Minnesota-Crookston,MSU Moorhead,58,75,2007,02/01/2008,115
5831,Minnesota-Crookston,MSU Moorhead,58,75,2007,02/01/2008,115
5832,Northern State SD,Wayne State (NE),68,61,2007,02/01/2008,"3,813"
5833,Northern State SD,Wayne State (NE),68,61,2007,02/01/2008,"3,813"
5834,Mary,Southwest Minnesota State,59,71,2007,02/01/2008,"1,379"
5835,Mary,Southwest Minnesota State,59,71,2007,02/01/2008,"1,379"
5836,Adams State,Colorado Mesa,82,73,2007,02/01/2008,"1,925"
5837,Adams State,Colorado Mesa,82,73,2007,02/01/2008,"1,925"
5838,Colorado State-Pueblo,Fort Lewis,70,98,2007,02/01/2008,181
5839,Colorado State-Pueblo,Fort Lewis,70,98,2007,02/01/2008,181
5840,Bemidji State,Concordia-St. Paul,62,68,2007,02/01/2008,673
5841,Bemidji State,Concordia-St. Paul,62,68,2007,02/01/2008,673
5842,Cal State Monterey Bay,Cal Poly Pomona,69,52,2007,02/01/2008,391
5843,Cal State Monterey Bay,Cal Poly Pomona,69,52,2007,02/01/2008,391
5844,Chicago State,UC San Diego,49,62,2007,02/01/2008,"1,183"
5845,Chicago State,UC San Diego,49,62,2007,02/01/2008,"1,183"
5846,Cal Poly Humboldt,Cal State Dominguez Hills,64,73,2007,02/01/2008,"1,400"
5847,Cal Poly Humboldt,Cal State Dominguez Hills,64,73,2007,02/01/2008,"1,400"
5848,San Francisco State,Cal State San Bernardino,49,68,2007,02/01/2008,631
5849,San Francisco State,Cal State San Bernardino,49,68,2007,02/01/2008,631
5850,Sonoma State,Cal State Los Angeles,65,62,2007,02/01/2008,726
5851,Sonoma State,Cal State Los Angeles,65,62,2007,02/01/2008,726
5852,West Virginia State,Seton Hill,90,88,2007,02/01/2008,511
5853,West Virginia State,Seton Hill,90,88,2007,02/01/2008,511
5854,Regis (CO),Colorado School of Mines,65,69,2007,02/01/2008,276
5855,Regis (CO),Colorado School of Mines,65,69,2007,02/01/2008,276
5856,Findlay,Ferris State,94,49,2007,02/02/2008,"1,457"
5857,Findlay,Ferris State,94,49,2007,02/02/2008,"1,457"
5858,Findlay,Ferris State,94,49,2007,02/02/2008,"1,457"
5859,Gannon,Northwood (MI),63,47,2007,02/02/2008,"1,385"
5860,Gannon,Northwood (MI),63,47,2007,02/02/2008,"1,385"
5861,Hillsdale,Wayne State (MI),74,54,2007,02/02/2008,617
5862,Hillsdale,Wayne State (MI),74,54,2007,02/02/2008,617
5863,Lake Superior State,Michigan Tech,71,83,2007,02/02/2008,389
5864,Lake Superior State,Michigan Tech,71,83,2007,02/02/2008,389
5865,Mercyhurst,Saginaw Valley,67,66,2007,02/02/2008,302
5866,Mercyhurst,Saginaw Valley,67,66,2007,02/02/2008,302
5867,Brigham Young-Hawaii,Hawaii-Hilo,96,62,2007,02/02/2008,816
5868,Brigham Young-Hawaii,Hawaii-Hilo,96,62,2007,02/02/2008,816
5869,Notre Dame de Namur,Utah Tech,52,47,2007,02/02/2008,290
5870,Notre Dame de Namur,Utah Tech,52,47,2007,02/02/2008,290
5871,Fayetteville State,Bowie State,56,81,2007,02/02/2008,"1,172"
5872,Fayetteville State,Bowie State,56,81,2007,02/02/2008,"1,172"
5873,Johnson C. Smith,Livingstone,64,54,2007,02/02/2008,"2,316"
5874,Johnson C. Smith,Livingstone,64,54,2007,02/02/2008,"2,316"
5875,Shaw,Elizabeth City State,66,76,2007,02/02/2008,925
5876,Shaw,Elizabeth City State,66,76,2007,02/02/2008,925
5877,St. Augustine's,Virginia Union,76,90,2007,02/02/2008,845
5878,St. Augustine's,Virginia Union,76,90,2007,02/02/2008,845
5879,Virginia State,Saint Paul's,77,67,2007,02/02/2008,"1,679"
5880,Virginia State,Saint Paul's,77,67,2007,02/02/2008,"1,679"
5881,Midwestern State,Eastern New Mexico,78,67,2007,02/02/2008,"1,002"
